12115,2022,07,27,08,00,AAXX 27081 12115 42580 72707 10165 20103 30121 40135 52009 872// 333 90710 91119==
12115,2022,07,27,09,00,AAXX 27091 12115 41580 72708 10164 20096 30124 40138 52009 70282 872// 333 90730 91119==
12115,2022,07,27,10,00,AAXX 27101 12115 42580 72505 10157 20115 30127 40141 52008 872// 333 91010 90710 91113==
12115,2022,07,27,11,00,AAXX 27111 12115 41569 72608 10162 20105 30130 40144 52009 78022 873// 333 91013 90710 91113==
12115,2022,07,27,12,00,AAXX 27121 12115 11580 72706 10157 20121 30132 40146 52008 60021 72582 873// 333 91013 90760 91119==
12120,2022,07,25,06,00,AAXX 25061 12120 12881 61803 10181 20144 30151 40155 58010 60002 85502 333 10181 20126 31010 5///3 55036 91203 93000=
12120,2022,07,25,07,00,AAXX 25071 12120 42981 51803 10209 20157 30144 40148 58015 80002==
12120,2022,07,25,08,00,AAXX 25081 12120 42981 32004 10238 20158 30140 40144 57016 80002==
12120,2022,07,25,09,00,AAXX 25091 12120 42981 21905 10255 20146 30137 40141 56014 80002==
12120,2022,07,25,10,00,AAXX 25101 12120 42981 61805 10265 20152 30133 40137 57011 80006==
12120,2022,07,25,11,00,AAXX 25111 12120 42981 71706 10268 20149 30128 40132 58012 80008==
12120,2022,07,25,12,00,AAXX 25121 12120 12981 71806 10278 20155 30119 40123 58018 60001 80008==
12120,2022,07,25,13,00,AAXX 25131 12120 42981 71807 10290 20159 30110 40114 58023 80008==
12120,2022,07,25,14,00,AAXX 25141 12120 42981 71606 10285 20151 30100 40104 57028 80008==
12120,2022,07,25,15,00,AAXX 25151 12120 42981 61707 10289 20132 30093 40097 57026 80002==
12120,2022,07,25,16,00,AAXX 25161 12120 42981 71704 10274 20141 30088 40092 56022 80008==
12120,2022,07,25,17,00,AAXX 25171 12120 42981 71704 10278 20137 30078 40082 58022 80008==
12120,2022,07,25,18,00,AAXX 25181 12120 12/81 41605 10258 20136 30071 40075 57022 60002 81032 333 10293 20181==
12120,2022,07,25,19,00,AAXX 25191 12120 42/81 61605 10238 20133 30067 40071 56021 84052==
12120,2022,07,25,20,00,AAXX 25201 12120 42/81 61606 10245 20131 30064 40068 56014 8607/==
12120,2022,07,25,21,00,AAXX 25211 12120 42/81 71606 10245 20128 30058 40062 57013 8707/==
12120,2022,07,25,22,00,AAXX 25221 12120 42881 72405 10226 20173 30064 40068 55003 8333/ 333 90710 91115==
12120,2022,07,25,23,00,AAXX 25231 12120 42981 71703 10215 20137 30058 40062 57006 80007==
12120,2022,07,26,00,00,AAXX 26001 12120 12/81 71802 10214 20138 30050 40054 58008 60001 8707/ 333 90760 91115==
12120,2022,07,26,01,00,AAXX 26011 12120 42/81 72403 10211 20161 30053 40057 55011 8707/==
12120,2022,07,26,02,00,AAXX 26021 12120 42881 62804 10204 20172 30055 40059 55003 8253/==
